PROPERTY_TYPE,CITY,STATE_OR_PROVINCE,ZIP_OR_POSTAL_CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE_FEET,YEAR_BUILT,URL_(SEE_http://www.redfin.com/buy-a-home/comparative-market-analysis_FOR_INFO_ON_PRICING),LATITUDE,LONGITUDE,AGE,CITY numeric
Single Family Residential,STATEN ISLAND,NY,10314,599000.0,3.0,2.0,Manor Heights,1260.0,1965.0,http://www.redfin.com/NY/Staten-Island/268-Suffolk-Ave-10314/home/56100833,40.598913,-74.127515,56.0,938
Single Family Residential,STATEN ISLAND,NY,10312,584900.0,3.0,2.0,Arden Heights,1200.0,1975.0,http://www.redfin.com/NY/Staten-Island/78-Token-St-10312/home/56085395,40.5617109,-74.176222,46.0,938
Single Family Residential,ST. ALBANS,NY,11412,599000.0,3.0,2.5,St. Albans,1682.4652173913043,1930.0,http://www.redfin.com/NY/Jamaica/201-08-116th-Ave-11412/home/20736014,40.696052,-73.751459,91.0,678
Single Family Residential,STATEN ISLAND,NY,10304,595000.0,3.0,3.0,Grasmere,1744.0,1999.0,http://www.redfin.com/NY/Staten-Island/20-Cobber-LN-10304/home/168049124,40.607477,-74.095866,22.0,938
Single Family Residential,STATEN ISLAND,NY,10310,579000.0,3.0,2.0,West Brighton,1401.0,1920.0,http://www.redfin.com/NY/Staten-Island/197-Dubois-Ave-10310/home/56057683,40.62699600000001,-74.128072,101.0,938
Single Family Residential,ST. ALBANS,NY,11412,579000.0,3.0,2.5,St. Albans,1682.4652173913043,1930.0,http://www.redfin.com/NY/Jamaica/188-14-Mangin-Ave-11412/home/20752958,40.699308,-73.76638100000002,91.0,678
Single Family Residential,QUEENS VILLAGE,NY,11429,589000.0,3.0,2.5,Queens Village,1682.4652173913043,1930.0,http://www.redfin.com/NY/Jamaica/102-38-216th-St-11429/home/20737482,40.712285,-73.742766,91.0,1013
Single Family Residential,STATEN ISLAND,NY,10312,598888.0,3.0,2.0,Annandale,1400.0,1999.0,http://www.redfin.com/NY/Staten-Island/1295-Arden-Ave-10312/home/56030190,40.5398784,-74.1687112,22.0,938
Condo/Co-op,ASTORIA,NY,11106,571000.0,3.0,1.5,Queensview,1406.5691489361702,1958.0,http://www.redfin.com/NY/Astoria/21-25-34th-Ave-11106/unit-2C/home/148540534,40.7624971,-73.9327163,63.0,531
Single Family Residential,JAMAICA,NY,11434,590000.0,3.0,2.0,Jamaica,1479.3079754601226,1920.0,http://www.redfin.com/NY/Jamaica/173-03-137th-Ave-11434/home/20705511,40.673248,-73.767874,101.0,486
Single Family Residential,JAMAICA,NY,11434,565999.0,3.0,1.0,Jamaica,1800.0,1930.0,http://www.redfin.com/NY/Jamaica/165-30-145th-Ave-11434/home/20691005,40.6634034,-73.7754681,91.0,486
Single Family Residential,S. OZONE PARK,NY,11420,599000.0,3.0,1.5,S. Ozone Park,1406.5691489361702,1920.0,http://www.redfin.com/NY/Jamaica/115-19-121st-St-11420/home/20722231,40.677037,-73.817284,101.0,890
Single Family Residential,BRONX,NY,10469,599000.0,3.0,2.5,Bronx,1296.0,1962.0,http://www.redfin.com/NY/The-Bronx/2744-Westervelt-Ave-10469/home/44734545,40.8666569,-73.83945600000001,59.0,393
Single Family Residential,STATEN ISLAND,NY,10306,565000.0,3.0,2.0,Midland Beach,1426.0,2000.0,http://www.redfin.com/NY/Staten-Island/17-Mapleton-Ave-10306/home/56084827,40.574739,-74.09263299999998,21.0,938
Townhouse,LAURELTON,NY,11413,579000.0,3.0,1.5,Laurelton,1406.5691489361702,1935.0,http://www.redfin.com/NY/Jamaica/130-67-224th-St-11413/home/20700827,40.681425,-73.743318,86.0,694
Condo/Co-op,DOUGLASTON,NY,11362,598000.0,3.0,2.0,High Point,1100.0,1988.0,http://www.redfin.com/NY/Unknown/24008-70th-Ave-11362/unit-b/home/146425353,40.7492934,-73.73780129999999,33.0,768
Single Family Residential,STATEN ISLAND,NY,10306,575000.0,3.0,2.0,Oakwood,1600.0,1975.0,http://www.redfin.com/NY/Staten-Island/1923-N-Railroad-Ave-10306/home/56070618,40.563638,-74.12942199999998,46.0,938
Single Family Residential,STATEN ISLAND,NY,10314,567000.0,3.0,2.0,Willowbrook,1456.0,1980.0,http://www.redfin.com/NY/Staten-Island/40-Roanoke-St-10314/home/56127515,40.59726,-74.134259,41.0,938
Condo/Co-op,WOODSIDE,NY,11377,599000.0,3.0,3.0,Strathmore Arms,1800.0,1961.0,http://www.redfin.com/NY/Flushing/34-43-60th-St-11377/unit-4D-E/home/167178014,40.750646,-73.901843,60.0,606
Multi-Family (2-4 Unit),JAMAICA,NY,11436,599000.0,3.0,2.0,Jamaica,1479.3079754601226,1930.0,http://www.redfin.com/NY/Jamaica/115-49-146th-St-11436/home/20715795,40.682371,-73.79544399999997,91.0,486
Single Family Residential,STATEN ISLAND,NY,10309,559000.0,3.0,3.0,Rossville,1485.0,1999.0,http://www.redfin.com/NY/Staten-Island/69-Millennium-Loop-10309/home/56072346,40.5465088,-74.2153129,22.0,938
Single Family Residential,BRONX,NY,10469,585000.0,3.0,2.0,Bronx,1224.0,1954.0,http://www.redfin.com/NY/The-Bronx/2316-Wickham-Ave-10469/home/44733590,40.859417,-73.835009,67.0,393
Single Family Residential,FLORAL PARK,NY,11001,590000.0,3.0,2.0,Floral Park,1117.0,1922.0,http://www.redfin.com/NY/Floral-Park/29-Whitney-Ave-11001/home/20552825,40.7297631,-73.7042841,99.0,782
Single Family Residential,JAMAICA,NY,11434,555000.0,3.0,2.0,Jamaica,1479.3079754601226,1960.0,http://www.redfin.com/NY/Jamaica/178-17-145th-Ave-11434/home/20693948,40.666341,-73.7666,61.0,486
Single Family Residential,STATEN ISLAND,NY,10305,589999.0,3.0,3.0,Grasmere,1944.0,1979.0,http://www.redfin.com/NY/Staten-Island/155-Narrows-Rd-N-10305/home/56112553,40.60636220000001,-74.07378890000003,42.0,938
Single Family Residential,QUEENS VILLAGE,NY,11428,589000.0,3.0,2.5,Queens Village,1312.0,1925.0,http://www.redfin.com/NY/Queens-Village/90-24-211th-St-11428/home/20744775,40.719458,-73.752082,96.0,1013
Single Family Residential,STATEN ISLAND,NY,10308,555000.0,3.0,2.0,Great Kills,1381.0,1989.0,http://www.redfin.com/NY/Staten-Island/53-Oceanview-Pl-10308/home/56103235,40.543076,-74.151895,32.0,938
Single Family Residential,STATEN ISLAND,NY,10312,564500.0,3.0,3.0,Eltingville,1067.0,1961.0,http://www.redfin.com/NY/Staten-Island/413-Oakdale-St-10312/home/56022459,40.5409232,-74.16447990000002,60.0,938
Single Family Residential,BROOKLYN,NY,11224,564999.0,3.0,1.5,Brooklyn,1520.0,1980.0,http://www.redfin.com/NY/Brooklyn/3730-Polar-St-11224/home/40850662,40.579967,-74.004938,41.0,624
Condo/Co-op,BRONX,NY,10463,599000.0,3.0,2.5,Riverdale,1650.0,1967.0,http://www.redfin.com/NY/The-Bronx/2500-Johnson-Ave-10463/unit-2H/home/103185584,40.876794,-73.91770340000002,54.0,393
Single Family Residential,BROOKLYN,NY,11234,589000.0,3.0,1.5,Brooklyn,960.0,1960.0,http://www.redfin.com/NY/Brooklyn/2515-E-63rd-St-11234/home/40905568,40.6099874,-73.9098089,61.0,624
Single Family Residential,STATEN ISLAND,NY,10312,575700.0,3.0,1.0,Annandale,1150.0,1965.0,http://www.redfin.com/NY/Staten-Island/57-Rensselaer-Ave-10312/home/56032801,40.5503084,-74.18085440000002,56.0,938
Single Family Residential,JAMAICA,NY,11436,570000.0,3.0,3.0,Queens,1788.9197396963123,1925.0,http://www.redfin.com/NY/Jamaica/119-03-Inwood-St-11436/home/20718412,40.67839,-73.794487,96.0,486
Single Family Residential,STATEN ISLAND,NY,10308,579888.0,3.0,2.0,Bay Terrace,1316.0,1975.0,http://www.redfin.com/NY/Staten-Island/83-Cranford-St-10308/home/56077472,40.5520623,-74.1389691,46.0,938
Single Family Residential,STATEN ISLAND,NY,10304,589000.0,3.0,2.0,Ward Hill,2073.0,1915.0,http://www.redfin.com/NY/Staten-Island/12-Catlin-Ave-10304/home/56090420,40.63129489999999,-74.0831119,106.0,938
Single Family Residential,BROOKLYN,NY,11224,579000.0,3.0,1.5,Brooklyn,1344.0,1989.0,http://www.redfin.com/NY/Brooklyn/2817-W-28th-St-11224/home/40851574,40.5771431,-73.9943064,32.0,624
Single Family Residential,BROOKLYN,NY,11236,560000.0,3.0,2.0,Brooklyn,1479.3079754601226,1930.0,http://www.redfin.com/NY/Brooklyn/1625-E-96th-St-11236/home/40895838,40.634037,-73.890936,91.0,624
Condo/Co-op,BROOKLYN,NY,11224,599000.0,3.0,1.5,Brooklyn,1300.0,1964.0,http://www.redfin.com/NY/Brooklyn/444-Neptune-Ave-11224/unit-5R/home/161468526,40.5796733,-73.9704146,57.0,624
Single Family Residential,STATEN ISLAND,NY,10310,569000.0,3.0,2.0,Sunset Hill,1144.0,1925.0,http://www.redfin.com/NY/Staten-Island/610-Davis-Ave-10310/home/56090316,40.6282659,-74.1081475,96.0,938
Single Family Residential,OZONE PARK,NY,11417,598999.0,3.0,2.5,Ozone Park,1682.4652173913043,1940.0,http://www.redfin.com/NY/Jamaica/8410-107th-Ave-11433/home/20777559,40.677424,-73.85235899999998,81.0,729
Single Family Residential,BROOKLYN,NY,11234,599000.0,3.0,2.5,,1818.0,1955.0,http://www.redfin.com/NY/Brooklyn/Undisclosed-address-11236/home/160712130,40.6387196,-73.8948295,66.0,624
Single Family Residential,QUEENS VILLAGE,NY,11429,575000.0,3.0,1.5,Queens Village,1406.5691489361702,1930.0,http://www.redfin.com/NY/Jamaica/213-09-Murdock-Ave-11429/home/20736691,40.70343,-73.7424319,91.0,1013
Single Family Residential,JAMAICA,NY,11435,579000.0,3.0,2.25,Jamaica,1064.0,1930.0,http://www.redfin.com/NY/Jamaica/139-10-Glassboro-Ave-11435/home/20716010,40.685649,-73.80514000000002,91.0,486
Townhouse,S. OZONE PARK,NY,11420,585000.0,3.0,2.5,S. Ozone Park,1682.4652173913043,1955.0,http://www.redfin.com/NY/Jamaica/116-23-131st-St-11420/home/20722097,40.677448,-73.80834399999998,66.0,890
Single Family Residential,STATEN ISLAND,NY,10303,575000.0,3.0,4.0,Graniteville,1512.0,2017.0,http://www.redfin.com/NY/Staten-Island/4-Summerfield-Pl-10303/home/56052223,40.626368,-74.160542,4.0,938
Condo/Co-op,FLUSHING,NY,11354,570000.0,3.0,2.0,Barbizon,1300.0,1965.0,http://www.redfin.com/NY/Unknown/142-05-Roosevelt-Ave-11354/unit-425/home/147706594,40.76100200000001,-73.82589499999997,56.0,608
Single Family Residential,JAMAICA,NY,11433,569999.0,3.0,1.5,Jamaica,1406.5691489361702,1925.0,http://www.redfin.com/NY/Jamaica/110-43-156th-St-11433/home/20709828,40.6902199,-73.7929319,96.0,486
Single Family Residential,STATEN ISLAND,NY,10314,579000.0,3.0,2.0,Travis,1170.0,1930.0,http://www.redfin.com/NY/Staten-Island/120-Cannon-Ave-10314/home/56105376,40.5944691,-74.1890755,91.0,938
Condo/Co-op,BRONX,NY,10465,579000.0,3.0,2.0,Bronx,1200.0,2006.0,http://www.redfin.com/NY/The-Bronx/1432-Outlook-Ave-10465/unit-2/home/44797070,40.8492195,-73.81509140000001,15.0,393
Multi-Family (2-4 Unit),STATEN  ISLAND,NY,10305,599000.0,3.0,3.25,Staten  Island,1460.0,1997.0,http://www.redfin.com/NY/Staten-Island/65-Courtney-Loop-10305/home/56040609,40.6124023,-74.0627642,24.0,970
Single Family Residential,BROOKLYN,NY,11203,575000.0,3.0,2.5,Brooklyn,1450.0,1930.0,http://www.redfin.com/NY/Brooklyn/606-E-52nd-St-11203/home/40776426,40.64564220000001,-73.9280026,91.0,624
Single Family Residential,QUEENS VILLAGE,NY,11428,595000.0,3.0,3.0,Jamaica,1152.0,1925.0,http://www.redfin.com/NY/Queens-Village/92-20-212th-Pl-11428/home/20749564,40.719745,-73.74796490000001,96.0,1013
Single Family Residential,THE BRONX,NY,10465,560000.0,3.0,3.0,Bronx,2100.0,2014.0,http://www.redfin.com/NY/The-Bronx/4-Geranium-Pl-10465/home/168978236,40.8106099,-73.80534709999998,7.0,650
Condo/Co-op,NEW YORK,NY,10069,650000.0,0.0,1.0,New York,551.0,2004.0,http://www.redfin.com/NY/New-York/120-Riverside-Blvd-10069/unit-15C/home/45137269,40.77637670000001,-73.9891093,17.0,591
Condo/Co-op,BEECHHURST,NY,11357,610000.0,2.0,2.0,Cryder House,1500.0,1961.0,http://www.redfin.com/NY/Whitestone/166-25-Powells-Cove-Blvd-11357/unit-5E/home/20654478,40.7944231,-73.796598,60.0,749
Single Family Residential,JAMAICA,NY,11435,649000.0,2.0,2.5,Jamaica,1524.2530864197531,1930.0,http://www.redfin.com/NY/Jamaica/108-12-Inwood-St-11435/home/20714536,40.689563,-73.80298499999998,91.0,486
Single Family Residential,BROOKLYN,NY,11229,629000.0,2.0,2.25,Brooklyn,1022.0,1960.0,http://www.redfin.com/NY/Brooklyn/60-Gotham-Ave-11229/home/40910619,40.59019470000001,-73.9263492,61.0,624
Multi-Family (2-4 Unit),OZONE PARK,NY,11417,609000.0,2.0,3.0,Ozone Park/Tudor Village,1560.8701298701299,1920.0,http://www.redfin.com/NY/Jamaica/81-33-Liberty-Ave-11417/home/20778936,40.6796524,-73.8560092,101.0,729
Condo/Co-op,REGO PARK,NY,11374,619000.0,2.0,1.0,New Hamshire,1000.0,1949.0,http://www.redfin.com/NY/Flushing/6360-102nd-St-11374/unit-E11/home/20914789,40.7319691,-73.8541569,72.0,635
Condo/Co-op,BROOKLYN,NY,11206,649000.0,1.0,1.0,Brooklyn,750.0,2005.0,http://www.redfin.com/NY/Brooklyn/97-Moore-St-11206/unit-3B/home/21452800,40.704056,-73.94183740000003,16.0,624
Condo/Co-op,FLUSHING,NY,11355,648888.0,2.0,2.0,Main Street Plaza,792.0,1987.0,http://www.redfin.com/NY/Flushing/133-36-41st-Rd-11355/unit-12A/home/20856139,40.7570768,-73.8296428,34.0,608
Condo/Co-op,BROOKLYN,NY,11232,615000.0,1.0,1.0,Brooklyn,600.0,2006.0,http://www.redfin.com/NY/Brooklyn/180-19th-St-11232/unit-4/home/59293659,40.6633669,-73.9942029,15.0,624
Condo/Co-op,ELMHURST,NY,11373,650000.0,1.0,1.0,0,1092.0,2011.0,http://www.redfin.com/NY/Flushing/88-36-54th-Ave-11373/unit-1A/home/50217493,40.737036,-73.873954,10.0,628
Condo/Co-op,ELMHURST,NY,11373,625000.0,2.0,2.0,Elmwood-Garden,1189.2444649446495,2005.0,http://www.redfin.com/NY/Flushing/9020-55th-Ave-11373/unit-2B/home/20663377,40.736723100000006,-73.87218270000002,16.0,628
Condo/Co-op,BROOKLYN,NY,11220,628000.0,2.0,1.0,Brooklyn,579.0,2011.0,http://www.redfin.com/NY/Brooklyn/638-50th-St-11220/unit-3A/home/40927903,40.6430541,-74.0073124,10.0,624
Condo/Co-op,KEW GARDENS,NY,11415,618000.0,2.0,1.5,Century Condominium,1200.0,2004.0,http://www.redfin.com/NY/Richmond-Hill/83-71-116th-St-11418/unit-5A/home/20662881,40.7045515,-73.8356119,17.0,779
Condo/Co-op,COLLEGE POINT,NY,11356,625000.0,2.0,2.5,Silverpointe Estates,1524.2530864197531,1988.0,http://www.redfin.com/NY/College-Point/3-36-Julius-Rd-11356/unit-11C/home/166902000,40.7931343,-73.8400615,33.0,933
Condo/Co-op,BROOKLYN,NY,11209,619950.0,2.0,1.0,Firstservice Residential,1100.0,1960.0,http://www.redfin.com/NY/Brooklyn/9201-Shore-Rd-11209/unit-B305/home/40660641,40.6207748,-74.0402904,61.0,624
Condo/Co-op,BROOKLYN,NY,11214,650000.0,2.0,2.0,Brooklyn,1247.0,2006.0,http://www.redfin.com/NY/Brooklyn/126-Bay-43rd-St-11214/unit-2B/home/40656706,40.5929647,-73.9877809,15.0,624
Condo/Co-op,JACKSON HEIGHTS,NY,11372,628888.0,2.0,1.0,Filldor Court,1002.4694280078895,1936.0,http://www.redfin.com/NY/Jackson-Heights/35-24-72nd-St-11372/unit-1H/home/21745126,40.7500992,-73.89397109999999,85.0,1077
Condo/Co-op,BROOKLYN,NY,11230,615000.0,2.0,1.0,Brooklyn,926.0,2019.0,http://www.redfin.com/NY/Brooklyn/1251-E-19th-St-11230/unit-1A/home/143801391,40.6200679,-73.9562703,2.0,624
Condo/Co-op,CORONA,NY,11368,619000.0,1.0,1.0,,750.0,2013.0,http://www.redfin.com/NY/Corona/112-02-Northern-Blvd-11368/unit-5B/home/59308047,40.75780820000001,-73.8572059,8.0,450
Townhouse,STATEN ISLAND,NY,10310,605000.0,2.0,1.0,Snug Harbor,1500.0,1955.0,http://www.redfin.com/NY/Staten-Island/54-Kissel-Ave-10310/home/56093137,40.6437394,-74.10667579999998,66.0,938
Condo/Co-op,FLUSHING,NY,11358,625000.0,2.0,2.0,Na,1189.2444649446495,1980.0,http://www.redfin.com/NY/Flushing/46-20-161st-St-11358/unit-2B/home/20845586,40.7532052,-73.8061338,41.0,608
Condo/Co-op,WHITESTONE,NY,11357,649000.0,1.0,1.5,Whitestone Village,934.0,2008.0,http://www.redfin.com/NY/Flushing/15031-12th-Ave-11357/unit-110/home/21688903,40.79134910000001,-73.813353,13.0,778
Condo/Co-op,BROOKLYN,NY,11214,649000.0,2.0,1.75,Brooklyn,882.0,2006.0,http://www.redfin.com/NY/Brooklyn/2267-81-St-11214/unit-2A/home/40660439,40.6039263,-73.9890129,15.0,624
Condo/Co-op,BROOKLYN,NY,11235,629000.0,2.0,2.0,,1220.0,2019.0,http://www.redfin.com/NY/Brooklyn/Undisclosed-address-11230/home/148447939,40.6190629,-73.9653715,2.0,624
Condo/Co-op,BROOKLYN,NY,11235,619000.0,2.0,2.0,,1119.0,2019.0,http://www.redfin.com/NY/Brooklyn/Undisclosed-address-11235/home/168685041,40.5860069,-73.9418603,2.0,624
Condo/Co-op,BROOKLYN,NY,11235,639000.0,2.0,2.0,,1131.0,2019.0,http://www.redfin.com/NY/Brooklyn/Undisclosed-address-11235/home/145877507,40.5860069,-73.9418603,2.0,624
Condo/Co-op,BROOKLYN,NY,11235,605000.0,2.0,2.0,,863.0,2019.0,http://www.redfin.com/NY/Brooklyn/Undisclosed-address-11235/home/170002683,40.5860069,-73.9418603,2.0,624
Condo/Co-op,BROOKLYN,NY,11235,615000.0,2.0,2.0,,1356.0,2019.0,http://www.redfin.com/NY/Brooklyn/Undisclosed-address-11235/home/168684102,40.5860069,-73.9418603,2.0,624
Condo/Co-op,BROOKLYN,NY,11219,638000.0,2.0,1.75,Brooklyn,1012.0,1990.0,http://www.redfin.com/NY/Brooklyn/1208-64th-St-11219/unit-B/home/40808520,40.627504,-74.0027905,31.0,624
Condo/Co-op,FLUSHING,NY,11354,629000.0,2.0,2.0,Royal Tower Condominium,900.0,1989.0,http://www.redfin.com/NY/Flushing/147-20-35th-Ave-11354/unit-2F/home/20855011,40.7662098,-73.8188885,32.0,608
Condo/Co-op,BROOKLYN,NY,11204,650000.0,2.0,2.0,Bensonhurst,741.0,2014.0,http://www.redfin.com/NY/Brooklyn/1457-W-5th-St-11204/unit-2A/home/108580473,40.6112968,-73.9790895,7.0,624
Condo/Co-op,FLUSHING,NY,11355,639000.0,2.0,2.0,College Tower Condo,1189.2444649446495,2004.0,http://www.redfin.com/NY/Flushing/41-05-College-Point-Blvd-11355/unit-7I/home/20666296,40.7562373,-73.8333142,17.0,608
Condo/Co-op,BROOKLYN,NY,11214,650000.0,2.0,1.0,Brooklyn,750.0,2018.0,http://www.redfin.com/NY/Brooklyn/128-Bay-43rd-St-11214/unit-1A/home/166900589,40.5929129,-73.9878352,3.0,624
Condo/Co-op,BRONX,NY,10463,645000.0,2.0,2.0,Riverdale,1250.0,1967.0,http://www.redfin.com/NY/Bronx/2500-Johnson-Ave-10463/unit-8P/home/160692704,40.876794,-73.91770340000002,54.0,393
Single Family Residential,STATEN ISLAND,NY,10307,634900.0,2.0,3.0,Tottenville,1410.0,1915.0,http://www.redfin.com/NY/Staten-Island/151-Barnard-Ave-10307/home/56123160,40.5148087,-74.2423606,106.0,938
Townhouse,HILLCREST,NY,11432,650000.0,2.0,1.0,Hillcrest,1002.4694280078895,1930.0,http://www.redfin.com/NY/Jamaica/82-21-164th-Pl-11432/home/20816900,40.718867,-73.802214,91.0,682
Condo/Co-op,BROOKLYN,NY,11209,639000.0,2.0,2.0,Fort Hamilton,1189.2444649446495,1961.0,http://www.redfin.com/NY/Brooklyn/9323-Shore-Rd-11209/unit-1K/home/40651710,40.6181766,-74.0387105,60.0,624
Condo/Co-op,FLUSHING,NY,11355,635000.0,2.0,2.0,Condo,1189.2444649446495,2007.0,http://www.redfin.com/NY/Flushing/140-37-Cherry-Ave-11355/unit-5A/home/23171539,40.7547388,-73.8219012,14.0,608
Condo/Co-op,CORONA,NY,11368,626800.0,2.0,2.0,168 Tower,740.0,2019.0,http://www.redfin.com/NY/Flushing/50-26-101st-St-11368/unit-3F/home/167975579,40.742157,-73.861704,2.0,450
Single Family Residential,S. OZONE PARK,NY,11420,629000.0,2.0,1.0,S. Ozone Park,1002.4694280078895,1920.0,http://www.redfin.com/NY/Jamaica/150-23-125th-St-11420/home/20719600,40.664937,-73.815546,101.0,890
Condo/Co-op,FOREST HILLS,NY,11375,628000.0,1.0,1.5,Novo 64,907.0,2008.0,http://www.redfin.com/NY/Flushing/6405-Yellowstone-Blvd-11375/unit-209/home/21454178,40.73216179999999,-73.851249,13.0,879
Condo/Co-op,NEW YORK,NY,10037,649000.0,1.0,1.0,New York,681.0,2017.0,http://www.redfin.com/NY/New-York/70-W-139th-St-10037/unit-7G/home/169525865,40.8162042,-73.93832420000003,4.0,591
Condo/Co-op,FLUSHING,NY,11355,629000.0,2.0,1.0,Flushing,1001.0,1988.0,http://www.redfin.com/NY/Flushing/146-11-Beech-Ave-11355/unit-2D/home/20847576,40.7577188,-73.8181,33.0,608
Condo/Co-op,FOREST HILLS,NY,11375,619000.0,1.0,1.0,Pinnacle Condominiums,752.0,1991.0,http://www.redfin.com/NY/Forest-Hills/11201-Queens-Blvd-11375/unit-4K/home/20916213,40.718434,-73.83652070000002,30.0,879
Townhouse,COLLEGE POINT,NY,11356,639000.0,2.0,2.0,College Point,1189.2444649446495,1950.0,http://www.redfin.com/NY/Flushing/10-43-116th-St-11356/home/20871179,40.7875889,-73.851155,71.0,933
Condo/Co-op,BROOKLYN,NY,11214,645000.0,2.0,1.75,Brooklyn,948.0,2019.0,http://www.redfin.com/NY/Brooklyn/2335-Bath-Ave-11214/unit-1-C/home/169638246,40.59656500000001,-73.9940387,2.0,624
Condo/Co-op,FOREST HILLS,NY,11375,629999.0,2.0,1.0,Birchwood Towers,1000.0,1964.0,http://www.redfin.com/NY/Forest-Hills/66-36-Yellowstone-Blvd-11375/unit-6B/home/144594483,40.72869160000001,-73.8497127,57.0,879
Condo/Co-op,BROOKLYN,NY,11230,629999.0,2.0,2.0,Brooklyn,850.0,2006.0,http://www.redfin.com/NY/Brooklyn/215-Parkville-Ave-11230/unit-3B/home/40668992,40.63129710000001,-73.9708071,15.0,624
Condo/Co-op,BROOKLYN,NY,11228,625000.0,1.0,1.5,Brooklyn,1265.0,1995.0,http://www.redfin.com/NY/Brooklyn/55-Dahlgren-Pl-11228/unit-1C/home/40819507,40.6180885,-74.0237236,26.0,624
Condo/Co-op,BROOKLYN,NY,11226,638000.0,2.0,2.0,Brooklyn,887.0,2010.0,http://www.redfin.com/NY/Brooklyn/337-Lenox-Rd-11226/unit-2A/home/40923981,40.6545888,-73.9484272,11.0,624
Condo/Co-op,NEW YORK,NY,10027,649900.0,1.0,1.0,New York,650.0,1908.0,http://www.redfin.com/NY/New-York/140-Claremont-Ave-10027/unit-6B/home/144812788,40.8130595,-73.9611929,113.0,591
Condo/Co-op,BAYSIDE,NY,11360,628000.0,1.0,1.5,Bay Club,983.5548387096774,1982.0,http://www.redfin.com/NY/Bayside/1-Bay-Club-Dr-11360/unit-6X/home/20843607,40.7784405,-73.78042940000002,39.0,513
Condo/Co-op,DOUGLASTON,NY,11362,638000.0,2.0,2.0,Development,1181.0,1984.0,http://www.redfin.com/NY/Little-Neck/24004-70th-Ave-11362/home/40463861,40.7492265,-73.7379304,37.0,768
Condo/Co-op,FLUSHING,NY,11355,650000.0,2.0,2.0,Shanggelila,780.0,2007.0,http://www.redfin.com/NY/Flushing/140-22-Beech-Ave-11355/unit-3E/home/28813156,40.7546153,-73.8226768,14.0,608
Condo/Co-op,BROOKLYN,NY,11218,649000.0,2.0,2.0,Brooklyn,1200.0,1961.0,http://www.redfin.com/NY/Brooklyn/370-Ocean-Pkwy-11218/unit-2J/home/169510042,40.6398713,-73.97409559999998,60.0,624
Condo/Co-op,BROOKLYN,NY,11229,619000.0,2.0,1.0,Brooklyn,777.0,2006.0,http://www.redfin.com/NY/Brooklyn/2158-Ocean-Ave-11229/unit-7A/home/40678810,40.6091803,-73.95358359999999,15.0,624
Single Family Residential,BELLEROSE,NY,11426,635000.0,2.0,2.0,Bellerose,1189.2444649446495,1950.0,http://www.redfin.com/NY/Jamaica/82-51-242nd-St-11426/home/20805551,40.7362899,-73.72515,71.0,669
Condo/Co-op,NEW YORK,NY,10004,625000.0,0.0,1.0,No,1352.9759036144578,1930.0,http://www.redfin.com/NY/New-York/20-West-St-10004/unit-34A/home/45187970,40.7061965,-74.0157366,91.0,591
Condo/Co-op,FLUSHING,NY,11354,638000.0,2.0,2.0,Pebbles Condos,1189.2444649446495,1988.0,http://www.redfin.com/NY/FLUSHING/14040-34TH-AVE-11354/unit-3D/home/20858476,40.765825,-73.826613,33.0,608
Condo/Co-op,CORONA,NY,11368,640000.0,2.0,2.0,Condo,1200.0,1992.0,http://www.redfin.com/NY/Corona/37-3-102nd-St-11368/unit-3A5/home/20918958,40.7528356,-73.8651194,29.0,450
Condo/Co-op,FLORAL PARK,NY,11005,640000.0,2.0,2.5,North Shore Towers,1500.0,1975.0,http://www.redfin.com/NY/Queens/26910-Grand-Central-Pkwy-11005/unit-27H/home/145864984,40.757181,-73.714414,46.0,782
Condo/Co-op,FLUSHING,NY,11354,618000.0,0.0,1.0,Condo,552.0,2015.0,http://www.redfin.com/NY/Flushing/13103-40-Rd-11354/unit-15L/home/102089364,40.7565824,-73.8374314,6.0,608
Condo/Co-op,NEW YORK,NY,10021,605000.0,1.0,1.0,New York,600.0,1925.0,http://www.redfin.com/NY/New-York/111-E-75th-St-10021/unit-7D/home/45157780,40.77283920000001,-73.9613537,96.0,591
Condo/Co-op,FLUSHING,NY,11354,650000.0,2.0,2.0,31-12 Union Plaza Condo,813.0,2010.0,http://www.redfin.com/NY/Flushing/31-12-Union-St-11354/unit-2B/home/50217087,40.769637,-73.826971,11.0,608
Condo/Co-op,FOREST HILLS,NY,11375,615000.0,2.0,1.0,Mayfair House,1002.4694280078895,1937.0,http://www.redfin.com/NY/Flushing/110-21-73rd-Rd-11375/unit-4G/home/108536293,40.7185326,-73.8394712,84.0,879
Condo/Co-op,STATEN ISLAND,NY,10301,639000.0,2.0,2.0,St. George,1074.0,2008.0,http://www.redfin.com/NY/Staten-Island/155-Bay-St-10301/unit-6I/home/56135042,40.638148,-74.0756332,13.0,938
Condo/Co-op,FLUSHING,NY,11354,629000.0,2.0,2.0,Joyful Condo,838.0,2007.0,http://www.redfin.com/NY/Flushing/31-22-Union-St-11354/unit-5C/home/20640897,40.7693653,-73.8268243,14.0,608
Condo/Co-op,WOODSIDE,NY,11377,620000.0,2.0,1.0,Woodside Homes Llc,716.0,2008.0,http://www.redfin.com/NY/Flushing/43-18-54th-St-11377/unit-3B/home/28685186,40.743213,-73.911103,13.0,606
